DATA;Ora;VALORE
2019-10-03;24;3389006
2019-10-04;1;2827389
2019-10-04;2;2511558
2019-10-04;3;2367977
2019-10-04;4;2316526
2019-10-04;5;2329208
2019-10-04;6;2489096
2019-10-04;7;3064569
2019-10-04;8;3802562
2019-10-04;9;4335225
2019-10-04;10;4353180
2019-10-04;11;4153304
2019-10-04;12;4100821
2019-10-04;13;3783213
2019-10-04;14;3729689
2019-10-04;15;3946015
2019-10-04;16;4142028
2019-10-04;17;4310258
2019-10-04;18;4518794
2019-10-04;19;5061157
2019-10-04;20;5634302
2019-10-04;21;5257638
2019-10-04;22;4806481
2019-10-04;23;4151003
2019-10-04;24;3484341
2019-10-05;1;2944943
2019-10-05;2;2600378
2019-10-05;3;2422394
2019-10-05;4;2347039
2019-10-05;5;2332426
2019-10-05;6;2436517
2019-10-05;7;2772468
2019-10-05;8;3266483
2019-10-05;9;3869050
2019-10-05;10;4011110
2019-10-05;11;3806223
2019-10-05;12;3639464
2019-10-05;13;3445670
2019-10-05;14;3252107
2019-10-05;15;3320886
2019-10-05;16;3390953
2019-10-05;17;3624632
2019-10-05;18;3999058
2019-10-05;19;4671786
2019-10-05;20;5350795
2019-10-05;21;4980958
2019-10-05;22;4531195
2019-10-05;23;4019890
2019-10-05;24;3477024
2019-10-06;1;2966974
2019-10-06;2;2599986
2019-10-06;3;2395979
2019-10-06;4;2295408
2019-10-06;5;2269440
2019-10-06;6;2327217
2019-10-06;7;2508121
2019-10-06;8;2751240
2019-10-06;9;3247880
2019-10-06;10;3588782
2019-10-06;11;3702660
2019-10-06;12;3839757
2019-10-06;13;3800841
2019-10-06;14;3491910
2019-10-06;15;3423839
2019-10-06;16;3378553
2019-10-06;17;3458985
2019-10-06;18;3789363
2019-10-06;19;4553950
2019-10-06;20;5200740
2019-10-06;21;4934625
2019-10-06;22;4520149
2019-10-06;23;3909893
2019-10-06;24;3288392
2019-10-07;1;2752539
2019-10-07;2;2445614
2019-10-07;3;2309901
2019-10-07;4;2270764
2019-10-07;5;2287835
2019-10-07;6;2439074
2019-10-07;7;3023051
2019-10-07;8;3934122
2019-10-07;9;4485780
2019-10-07;10;4487246
2019-10-07;11;4274331
2019-10-07;12;4164848
2019-10-07;13;3695658
2019-10-07;14;3454583
2019-10-07;15;3563407
2019-10-07;16;3682811
2019-10-07;17;3911738
2019-10-07;18;4235906
2019-10-07;19;4882193
2019-10-07;20;5583970
2019-10-07;21;5309460
2019-10-07;22;4876344
2019-10-07;23;4127699
2019-10-07;24;3368657
2019-10-08;1;2807691
2019-10-08;2;2491309
2019-10-08;3;2345020
2019-10-08;4;2293610
2019-10-08;5;2311105
2019-10-08;6;2475401
2019-10-08;7;3102284
2019-10-08;8;4008586
2019-10-08;9;4528805
2019-10-08;10;4500683
2019-10-08;11;4279441
2019-10-08;12;4088752
2019-10-08;13;3646730
2019-10-08;14;3496697
2019-10-08;15;3678919
2019-10-08;16;3831353
2019-10-08;17;4063534
2019-10-08;18;4383994
2019-10-08;19;5079360
2019-10-08;20;5745677
2019-10-08;21;5392330
2019-10-08;22;4940883
2019-10-08;23;4169343
2019-10-08;24;3396842
2019-10-09;1;2806763
2019-10-09;2;2489409
2019-10-09;3;2346886
2019-10-09;4;2298383
2019-10-09;5;2313929
2019-10-09;6;2492278
2019-10-09;7;3114337
2019-10-09;8;4084953
2019-10-09;9;4663194
2019-10-09;10;4791758
2019-10-09;11;4737352
2019-10-09;12;4766353
2019-10-09;13;4426080
2019-10-09;14;4317158
2019-10-09;15;4554612
2019-10-09;16;4745445
2019-10-09;17;4930272
2019-10-09;18;5151340
2019-10-09;19;5729989
2019-10-09;20;5948675
2019-10-09;21;5489023
2019-10-09;22;5010133
2019-10-09;23;4213171
2019-10-09;24;3442405
2019-10-10;1;2850931
2019-10-10;2;2507557
2019-10-10;3;2357290
2019-10-10;4;2311365
2019-10-10;5;2335198
2019-10-10;6;2523007
2019-10-10;7;3175549
2019-10-10;8;4143622
2019-10-10;9;4688317
2019-10-10;10;4695970
2019-10-10;11;4452627
2019-10-10;12;4393356
2019-10-10;13;3914285
2019-10-10;14;3688394
2019-10-10;15;3798586
2019-10-10;16;3904822
2019-10-10;17;4138736
2019-10-10;18;4463811
2019-10-10;19;5186811
2019-10-10;20;5844764
2019-10-10;21;5463518
2019-10-10;22;5010823
2019-10-10;23;4247941
2019-10-10;24;3470359
2019-10-11;1;2861686
2019-10-11;2;2512207
2019-10-11;3;2360412
2019-10-11;4;2314041
2019-10-11;5;2333433
2019-10-11;6;2522273
2019-10-11;7;3180681
2019-10-11;8;4008093
2019-10-11;9;4646798
2019-10-11;10;4651502
2019-10-11;11;4397118
2019-10-11;12;4234179
2019-10-11;13;3804707
2019-10-11;14;3617954
2019-10-11;15;3792459
2019-10-11;16;3953243
2019-10-11;17;4185456
2019-10-11;18;4522466
2019-10-11;19;5214597
2019-10-11;20;5833560
2019-10-11;21;5451751
2019-10-11;22;4983541
2019-10-11;23;4266025
2019-10-11;24;3575853
2019-10-12;1;2996201
2019-10-12;2;2620179
2019-10-12;3;2432610
2019-10-12;4;2353831
2019-10-12;5;2348432
2019-10-12;6;2477269
2019-10-12;7;2851825
2019-10-12;8;3345483
2019-10-12;9;4100197
2019-10-12;10;4347700
2019-10-12;11;4169742
2019-10-12;12;4005780
2019-10-12;13;3814624
2019-10-12;14;3616656
2019-10-12;15;3662537
2019-10-12;16;3724018
2019-10-12;17;3867399
2019-10-12;18;4224381
2019-10-12;19;4981865
2019-10-12;20;5573056
2019-10-12;21;5147242
2019-10-12;22;4684586
2019-10-12;23;4126573
2019-10-12;24;3539442
2019-10-13;1;3002361
2019-10-13;2;2620323
2019-10-13;3;2408607
2019-10-13;4;2315467
2019-10-13;5;2287689
2019-10-13;6;2361199
2019-10-13;7;2568507
2019-10-13;8;2814727
2019-10-13;9;3439372
2019-10-13;10;3832614
2019-10-13;11;3895591
2019-10-13;12;3926742
2019-10-13;13;3822379
2019-10-13;14;3478369
2019-10-13;15;3420428
2019-10-13;16;3373964
2019-10-13;17;3472979
2019-10-13;18;3835255
2019-10-13;19;4620156
2019-10-13;20;5274369
2019-10-13;21;5065017
2019-10-13;22;4663056
2019-10-13;23;3996047
2019-10-13;24;3315490
2019-10-14;1;2766061
2019-10-14;2;2452755
2019-10-14;3;2318948
2019-10-14;4;2273561
2019-10-14;5;2292955
2019-10-14;6;2476047
2019-10-14;7;3116683
2019-10-14;8;4021357
2019-10-14;9;4660254
2019-10-14;10;4686178
2019-10-14;11;4513765
2019-10-14;12;4411340
2019-10-14;13;4056780
2019-10-14;14;3943554
2019-10-14;15;4102715
2019-10-14;16;4233276
2019-10-14;17;4427722
2019-10-14;18;4699033
2019-10-14;19;5371601
2019-10-14;20;5778838
2019-10-14;21;5432028
2019-10-14;22;4980535
2019-10-14;23;4207810
2019-10-14;24;3454521
2019-10-15;1;2882716
2019-10-15;2;2540717
2019-10-15;3;2386101
2019-10-15;4;2337779
2019-10-15;5;2351652
2019-10-15;6;2534699
2019-10-15;7;3181037
2019-10-15;8;4136568
2019-10-15;9;4896672
2019-10-15;10;5132682
2019-10-15;11;5096896
2019-10-15;12;5117340
2019-10-15;13;4732057
2019-10-15;14;4635568
2019-10-15;15;4850642
2019-10-15;16;4971446
2019-10-15;17;5109266
2019-10-15;18;5256056
2019-10-15;19;5753001
2019-10-15;20;5925100
2019-10-15;21;5522594
2019-10-15;22;5034734
2019-10-15;23;4267550
2019-10-15;24;3489234
2019-10-16;1;2899963
2019-10-16;2;2546978
2019-10-16;3;2393043
2019-10-16;4;2339958
2019-10-16;5;2350627
2019-10-16;6;2541943
2019-10-16;7;3226914
2019-10-16;8;4111908
2019-10-16;9;4653431
2019-10-16;10;4608210
2019-10-16;11;4325873
2019-10-16;12;4174402
2019-10-16;13;3740314
2019-10-16;14;3565008
2019-10-16;15;3720427
2019-10-16;16;3886443
2019-10-16;17;4139212
2019-10-16;18;4520093
2019-10-16;19;5345625
2019-10-16;20;5840699
2019-10-16;21;5460158
2019-10-16;22;5002265
2019-10-16;23;4236110
2019-10-16;24;3470271
2019-10-17;1;2878477
2019-10-17;2;2538593
2019-10-17;3;2385328
2019-10-17;4;2328161
2019-10-17;5;2345916
2019-10-17;6;2534883
2019-10-17;7;3226711
2019-10-17;8;4132477
2019-10-17;9;4660475
2019-10-17;10;4609803
2019-10-17;11;4366152
2019-10-17;12;4228191
2019-10-17;13;3838161
2019-10-17;14;3701157
2019-10-17;15;3920701
2019-10-17;16;4125879
2019-10-17;17;4382051
2019-10-17;18;4713234
2019-10-17;19;5521883
2019-10-17;20;5842710
2019-10-17;21;5434614
2019-10-17;22;4988433
2019-10-17;23;4228197
2019-10-17;24;3472757
2019-10-18;1;2875779
2019-10-18;2;2524826
2019-10-18;3;2377855
2019-10-18;4;2325340
2019-10-18;5;2347180
2019-10-18;6;2536119
2019-10-18;7;3206945
2019-10-18;8;4182710
2019-10-18;9;4851694
2019-10-18;10;4971395
2019-10-18;11;4887888
2019-10-18;12;4845756
2019-10-18;13;4421811
2019-10-18;14;4236471
2019-10-18;15;4407881
2019-10-18;16;4531088
2019-10-18;17;4714471
2019-10-18;18;5004657
2019-10-18;19;5789076
2019-10-18;20;5921494
2019-10-18;21;5443017
2019-10-18;22;4952710
2019-10-18;23;4265354
2019-10-18;24;3576469
2019-10-19;1;3006101
2019-10-19;2;2635541
2019-10-19;3;2446352
2019-10-19;4;2364979
2019-10-19;5;2356023
2019-10-19;6;2479579
2019-10-19;7;2862554
2019-10-19;8;3505335
2019-10-19;9;4305537
2019-10-19;10;4731217
2019-10-19;11;4806396
2019-10-19;12;4814451
2019-10-19;13;4654130
2019-10-19;14;4389850
2019-10-19;15;4393817
2019-10-19;16;4325306
2019-10-19;17;4371819
2019-10-19;18;4686771
2019-10-19;19;5546557
2019-10-19;20;5693045
2019-10-19;21;5185058
2019-10-19;22;4682599
2019-10-19;23;4137915
2019-10-19;24;3593269
2019-10-20;1;3070993
2019-10-20;2;2660932
2019-10-20;3;2437663
2019-10-20;4;2324963
2019-10-20;5;2293875
2019-10-20;6;2364789
2019-10-20;7;2582644
2019-10-20;8;2900884
2019-10-20;9;3484647
2019-10-20;10;3929181
2019-10-20;11;4103292
2019-10-20;12;4174126
2019-10-20;13;4045126
2019-10-20;14;3748016
2019-10-20;15;3745092
2019-10-20;16;3714591
2019-10-20;17;3797706
2019-10-20;18;4144307
2019-10-20;19;5035432
2019-10-20;20;5315927
2019-10-20;21;5047203
2019-10-20;22;4630717
2019-10-20;23;3995590
2019-10-20;24;3333813
2019-10-21;1;2791915
2019-10-21;2;2475655
2019-10-21;3;2329823
2019-10-21;4;2283789
2019-10-21;5;2316415
2019-10-21;6;2499179
2019-10-21;7;3147213
2019-10-21;8;4031609
2019-10-21;9;4829149
2019-10-21;10;5017990
2019-10-21;11;5001163
2019-10-21;12;4951126
2019-10-21;13;4556113
2019-10-21;14;4410052
2019-10-21;15;4564360
2019-10-21;16;4635644
2019-10-21;17;4742054
2019-10-21;18;4983585
2019-10-21;19;5623007
2019-10-21;20;5804089
2019-10-21;21;5419167
2019-10-21;22;4957377
2019-10-21;23;4196166
2019-10-21;24;3442781
2019-10-22;1;2860010
2019-10-22;2;2530030
2019-10-22;3;2382553
2019-10-22;4;2329684
2019-10-22;5;2348219
2019-10-22;6;2529535
2019-10-22;7;3191209
2019-10-22;8;4092970
2019-10-22;9;4789287
2019-10-22;10;4832843
2019-10-22;11;4655122
2019-10-22;12;4571503
2019-10-22;13;4149520
2019-10-22;14;3968565
2019-10-22;15;4123027
2019-10-22;16;4273559
2019-10-22;17;4484074
2019-10-22;18;4775534
2019-10-22;19;5533047
2019-10-22;20;5829410
2019-10-22;21;5439659
2019-10-22;22;4977674
2019-10-22;23;4240435
2019-10-22;24;3490499
2019-10-23;1;2881805
2019-10-23;2;2535702
2019-10-23;3;2386979
2019-10-23;4;2337511
2019-10-23;5;2357197
2019-10-23;6;2543062
2019-10-23;7;3204324
2019-10-23;8;4111864
2019-10-23;9;4716877
2019-10-23;10;4691525
2019-10-23;11;4460216
2019-10-23;12;4357331
2019-10-23;13;3958340
2019-10-23;14;3829470
2019-10-23;15;4038576
2019-10-23;16;4242648
2019-10-23;17;4475422
2019-10-23;18;4805502
2019-10-23;19;5606585
2019-10-23;20;5814325
2019-10-23;21;5394617
2019-10-23;22;4930455
2019-10-23;23;4216524
2019-10-23;24;3488964
2019-10-24;1;2897737
2019-10-24;2;2555618
2019-10-24;3;2407243
2019-10-24;4;2354083
2019-10-24;5;2372650
2019-10-24;6;2545968
2019-10-24;7;3184842
2019-10-24;8;4143686
2019-10-24;9;4927251
2019-10-24;10;5132745
2019-10-24;11;5187437
2019-10-24;12;5278465
2019-10-24;13;4885852
2019-10-24;14;4661980
2019-10-24;15;4859012
2019-10-24;16;4971393
2019-10-24;17;5113212
2019-10-24;18;5323323
2019-10-24;19;5912424
2019-10-24;20;5912482
2019-10-24;21;5462884
2019-10-24;22;4990026
2019-10-24;23;4248441
2019-10-24;24;3507957
2019-10-25;1;2926632
2019-10-25;2;2570725
2019-10-25;3;2410634
2019-10-25;4;2356786
2019-10-25;5;2368396
2019-10-25;6;2548834
2019-10-25;7;3208973
2019-10-25;8;4171117
2019-10-25;9;4851976
2019-10-25;10;4880606
2019-10-25;11;4674188
2019-10-25;12;4514788
2019-10-25;13;4053278
2019-10-25;14;3884626
2019-10-25;15;4027193
2019-10-25;16;4151076
2019-10-25;17;4371263
2019-10-25;18;4715290
2019-10-25;19;5584365
2019-10-25;20;5874050
2019-10-25;21;5410940
2019-10-25;22;4937411
2019-10-25;23;4265980
2019-10-25;24;3580880
2019-10-26;1;3018359
2019-10-26;2;2636194
2019-10-26;3;2437918
2019-10-26;4;2355215
2019-10-26;5;2351162
2019-10-26;6;2476056
2019-10-26;7;2873506
2019-10-26;8;3449217
2019-10-26;9;4188270
2019-10-26;10;4380648
2019-10-26;11;4153381
2019-10-26;12;3959011
2019-10-26;13;3739474
2019-10-26;14;3500794
2019-10-26;15;3522044
2019-10-26;16;3588395
2019-10-26;17;3809693
2019-10-26;18;4262174
2019-10-26;19;5205787
2019-10-26;20;5595994
2019-10-26;21;5117205
2019-10-26;22;4636528
2019-10-26;23;4098292
2019-10-26;24;3564684
2019-10-27;1;3053600
2019-10-27;2;2652296
2019-10-27;3;2447444
2019-10-27;4;2268626
2019-10-27;5;2286766
2019-10-27;6;2422327
2019-10-27;7;2569961
2019-10-27;8;2715551
2019-10-27;9;3570266
2019-10-27;10;3663084
2019-10-27;11;3524551
2019-10-27;12;3520067
2019-10-27;13;3403906
2019-10-27;14;3170586
2019-10-27;15;3249333
2019-10-27;16;3406898
2019-10-27;17;3705887
2019-10-27;18;4721938
2019-10-27;19;5364690
2019-10-27;20;5195894
2019-10-27;21;4911705
2019-10-27;22;4462043
2019-10-27;23;3813427
2019-10-27;24;3188659
2019-10-28;1;2701499
2019-10-28;2;2423105
2019-10-28;3;2296164
2019-10-28;4;2255993
2019-10-28;5;2290935
2019-10-28;6;2508880
2019-10-28;7;3063855
2019-10-28;8;3581230
2019-10-28;9;4480884
2019-10-28;10;4536163
2019-10-28;11;4416604
2019-10-28;12;4467729
2019-10-28;13;4205379
2019-10-28;14;4092839
2019-10-28;15;4306731
2019-10-28;16;4481850
2019-10-28;17;4811794
2019-10-28;18;5788997
2019-10-28;19;6138462
2019-10-28;20;5737605
2019-10-28;21;5349463
2019-10-28;22;4861667
2019-10-28;23;4091278
2019-10-28;24;3338485
2019-10-29;1;2801551
2019-10-29;2;2496994
2019-10-29;3;2357439
2019-10-29;4;2310926
2019-10-29;5;2342380
2019-10-29;6;2557316
2019-10-29;7;3166653
2019-10-29;8;3796863
2019-10-29;9;4783617
2019-10-29;10;5024380
2019-10-29;11;5055634
2019-10-29;12;5119698
2019-10-29;13;4751971
2019-10-29;14;4573455
2019-10-29;15;4755629
2019-10-29;16;4906666
2019-10-29;17;5152673
2019-10-29;18;6006997
2019-10-29;19;6289809
2019-10-29;20;5873882
2019-10-29;21;5447220
2019-10-29;22;4948747
2019-10-29;23;4180739
2019-10-29;24;3445471
2019-10-30;1;2848799
2019-10-30;2;2516679
2019-10-30;3;2368140
2019-10-30;4;2321562
2019-10-30;5;2353887
2019-10-30;6;2567128
2019-10-30;7;3185775
2019-10-30;8;3847428
2019-10-30;9;4865178
2019-10-30;10;5059809
2019-10-30;11;5044238
2019-10-30;12;5101193
2019-10-30;13;4761051
2019-10-30;14;4600695
2019-10-30;15;4812903
2019-10-30;16;4982723
2019-10-30;17;5255305
2019-10-30;18;6132325
2019-10-30;19;6370957
2019-10-30;20;5956465
2019-10-30;21;5521169
2019-10-30;22;5012029
2019-10-30;23;4257183
2019-10-30;24;3490840
2019-10-31;1;2870189
2019-10-31;2;2534363
2019-10-31;3;2387715
2019-10-31;4;2333535
2019-10-31;5;2363089
2019-10-31;6;2578551
2019-10-31;7;3221365
2019-10-31;8;3848876
2019-10-31;9;4890831
2019-10-31;10;5122971
2019-10-31;11;5090055
2019-10-31;12;5150064
2019-10-31;13;4842311
2019-10-31;14;4715131
2019-10-31;15;4933084
2019-10-31;16;5104000
2019-10-31;17;5392082
2019-10-31;18;6241048
2019-10-31;19;6369540
2019-10-31;20;5935243
2019-10-31;21;5467516
2019-10-31;22;4941757
2019-10-31;23;4288539
2019-10-31;24;3649679
2019-11-01;1;3019523
2019-11-01;2;2657054
2019-11-01;3;2444801
2019-11-01;4;2352991
2019-11-01;5;2342782
2019-11-01;6;2454726
2019-11-01;7;2667035
2019-11-01;8;3131031
2019-11-01;9;3625936
2019-11-01;10;3993761
2019-11-01;11;4119841
2019-11-01;12;4254872
2019-11-01;13;4226382
2019-11-01;14;4002062
2019-11-01;15;4055450
2019-11-01;16;4053011
2019-11-01;17;4280401
2019-11-01;18;4895884
2019-11-01;19;5313262
2019-11-01;20;5416665
2019-11-01;21;5056039
2019-11-01;22;4628562
2019-11-01;23;4049674
2019-11-01;24;3470026
2019-11-02;1;2608460
2019-11-02;2;2304849
2019-11-02;3;2155153
2019-11-02;4;2092858
2019-11-02;5;2095326
2019-11-02;6;2224543
2019-11-02;7;2454222
2019-11-02;8;2946326
2019-11-02;9;3572693
2019-11-02;10;4027199
2019-11-02;11;4154723
2019-11-02;12;4256341
2019-11-02;13;4233243
2019-11-02;14;4041819
2019-11-02;15;4037040
2019-11-02;16;4029326
2019-11-02;17;4246108
2019-11-02;18;4717564
2019-11-02;19;4982531
2019-11-02;20;4977098
2019-11-02;21;4542858
2019-11-02;22;4113689
2019-11-02;23;3618323
2019-11-02;24;3170745
2019-11-03;1;3068961
2019-11-03;2;2681669
2019-11-03;3;2460636
2019-11-03;4;2363452
2019-11-03;5;2351821
2019-11-03;6;2448554
2019-11-03;7;2628238
2019-11-03;8;3109372
2019-11-03;9;3663709
2019-11-03;10;4291742
2019-11-03;11;4699922
2019-11-03;12;5015979
2019-11-03;13;5007393
2019-11-03;14;4658213
2019-11-03;15;4564318
2019-11-03;16;4460773
2019-11-03;17;4585187
2019-11-03;18;5036330
2019-11-03;19;5387150
2019-11-03;20;5527793
2019-11-03;21;5210750
2019-11-03;22;4749292
2019-11-03;23;4081287
2019-11-03;24;3394338
2019-11-04;1;2830367
2019-11-04;2;2514210
2019-11-04;3;2374175
2019-11-04;4;2326395
2019-11-04;5;2356912
2019-11-04;6;2586295
2019-11-04;7;3270206
2019-11-04;8;4187708
2019-11-04;9;4525829
2019-11-04;10;4538613
2019-11-04;11;4294650
2019-11-04;12;4219344
2019-11-04;13;3955636
2019-11-04;14;3954000
2019-11-04;15;4239482
2019-11-04;16;4458400
2019-11-04;17;4838278
2019-11-04;18;5549574
2019-11-04;19;5856253
2019-11-04;20;5874388
2019-11-04;21;5472632
2019-11-04;22;4989839
2019-11-04;23;4216243
2019-11-04;24;3475167
2019-11-05;1;2884228
2019-11-05;2;2545231
2019-11-05;3;2397908
2019-11-05;4;2345326
2019-11-05;5;2381469
2019-11-05;6;2608989
2019-11-05;7;3278069
2019-11-05;8;4263722
2019-11-05;9;4705413
2019-11-05;10;4876271
2019-11-05;11;4786769
2019-11-05;12;4744073
2019-11-05;13;4308960
2019-11-05;14;4168749
2019-11-05;15;4454593
2019-11-05;16;4708973
2019-11-05;17;5063747
2019-11-05;18;5683943
2019-11-05;19;5934301
2019-11-05;20;5918932
2019-11-05;21;5493780
2019-11-05;22;5027510
2019-11-05;23;4264536
2019-11-05;24;3511359
2019-11-06;1;2883612
2019-11-06;2;2546648
2019-11-06;3;2399954
2019-11-06;4;2352578
2019-11-06;5;2387152
2019-11-06;6;2614274
2019-11-06;7;3311290
2019-11-06;8;4285718
2019-11-06;9;4776137
2019-11-06;10;5002853
2019-11-06;11;5035984
2019-11-06;12;5170847
2019-11-06;13;4803171
2019-11-06;14;4616881
2019-11-06;15;4742619
2019-11-06;16;4910092
2019-11-06;17;5237938
2019-11-06;18;5855414
2019-11-06;19;6096226
2019-11-06;20;6056011
2019-11-06;21;5584451
2019-11-06;22;5101897
2019-11-06;23;4312568
2019-11-06;24;3529541
2019-11-07;1;2912650
2019-11-07;2;2574744
2019-11-07;3;2425805
2019-11-07;4;2374315
2019-11-07;5;2414782
2019-11-07;6;2656617
2019-11-07;7;3374392
2019-11-07;8;4315872
2019-11-07;9;4653939
2019-11-07;10;4737306
2019-11-07;11;4696856
2019-11-07;12;4769043
2019-11-07;13;4473542
2019-11-07;14;4425815
2019-11-07;15;4734515
2019-11-07;16;5006413
2019-11-07;17;5416050
2019-11-07;18;5997689
2019-11-07;19;6126162
2019-11-07;20;6085272
2019-11-07;21;5613269
2019-11-07;22;5131728
2019-11-07;23;4335970
2019-11-07;24;3593327
2019-11-08;1;2963681
2019-11-08;2;2607590
2019-11-08;3;2457557
2019-11-08;4;2405793
2019-11-08;5;2440892
2019-11-08;6;2680237
2019-11-08;7;3413270
2019-11-08;8;4596196
2019-11-08;9;5135141
2019-11-08;10;5365859
2019-11-08;11;5389112
2019-11-08;12;5358448
2019-11-08;13;4946286
2019-11-08;14;4853406
2019-11-08;15;5040690
2019-11-08;16;5200332
2019-11-08;17;5516892
2019-11-08;18;6069831
2019-11-08;19;6189277
2019-11-08;20;6145839
2019-11-08;21;5617959
2019-11-08;22;5114376
2019-11-08;23;4388539
2019-11-08;24;3710785
2019-11-09;1;3111998
2019-11-09;2;2718815
2019-11-09;3;2527469
2019-11-09;4;2443939
2019-11-09;5;2445242
2019-11-09;6;2606487
2019-11-09;7;3043573
2019-11-09;8;3715141
2019-11-09;9;4315640
2019-11-09;10;4562327
2019-11-09;11;4417193
2019-11-09;12;4337501
2019-11-09;13;4215144
2019-11-09;14;4082217
2019-11-09;15;4196079
2019-11-09;16;4339017
2019-11-09;17;4706416
2019-11-09;18;5505015
2019-11-09;19;5849004
2019-11-09;20;5857182
2019-11-09;21;5336950
2019-11-09;22;4823559
2019-11-09;23;4231787
2019-11-09;24;3707697
2019-11-10;1;3173902
2019-11-10;2;2767108
2019-11-10;3;2541406
2019-11-10;4;2426875
2019-11-10;5;2401572
2019-11-10;6;2505337
2019-11-10;7;2740658
2019-11-10;8;3167077
2019-11-10;9;3601874
2019-11-10;10;3941294
2019-11-10;11;4033493
2019-11-10;12;4130637
2019-11-10;13;4074253
2019-11-10;14;3826094
2019-11-10;15;3899118
2019-11-10;16;4021144
2019-11-10;17;4328320
2019-11-10;18;5066063
2019-11-10;19;5427993
2019-11-10;20;5596378
2019-11-10;21;5292262
2019-11-10;22;4829061
2019-11-10;23;4140697
2019-11-10;24;3462148
2019-11-11;1;2894802
